ROUTE_ID,STOP_ID,STO_BOX_ID,SRS_REL_STOP,STOP_NAME,DIRECTION,DAYTYPE,TRIPTYPE,HOUR,ONS,OFFS,LEAVE_LOAD
BX36,8237,103310,14,WHITE PLAINS RD/E TREMONT AV,EB,Weekday,Limited,20,1,6,19
BX36,44215,102492,15,E TREMONT AV/3 AV,EB,Weekday,Local,20,14,16,175
BX36,47392,102394,15,WHITE PLAINS RD/WESTCHESTER AV,EB,Weekday,Limited,20,11,7,26
BX36,43654,102493,16,E TREMONT AV/ARTHUR AV,EB,Weekday,Local,20,6,17,166
BX36,8202,103653,16,WHITE PLAINS RD/STORY AV,EB,Weekday,Limited,20,1,12,21
BX36,43721,102494,17,E TREMONT AV/CROTONA AV,EB,Weekday,Local,20,7,18,159
BX36,43843,103355,17,LAFAYETTE AV/WHITE PLAINS RD,EB,Weekday,Limited,20,0,9,13
BX36,43656,102495,18,E TREMONT AV/PROSPECT AV,EB,Weekday,Local,20,7,13,153
BX36,11102,102401,18,SEWARD AV/PUGSLEY AV,EB,Weekday,Limited,20,0,7,9
BX36,11103,102978,19,OLMSTEAD AV/SEWARD AV,EB,Weekday,Limited,20,0,9,0
BX36,43658,102498,20,E TREMONT AV/VYSE AV,EB,Weekday,Local,20,2,17,136
BX36,43659,102499,21,E TREMONT AV/BOSTON RD,EB,Weekday,Local,20,4,16,122
BX36,44218,102566,23,E TREMONT AV/MORRIS PK AV,EB,Weekday,Local,20,3,11,103
BX36,43663,102568,24,E TREMONT AV/COMMONWEALTH AV,EB,Weekday,Local,20,1,9,92
BX36,43665,104104,25,E TREMONT AV/THIERIOT AV,EB,Weekday,Local,20,1,5,87
BX36,8237,103310,26,WHITE PLAINS RD/E TREMONT AV,EB,Weekday,Local,20,3,9,79
BX36,8238,103311,27,WHITE PLAINS RD/ARCHER ST,EB,Weekday,Local,20,5,7,77
BX36,47421,103903,28,WHITE PLAINS RD/WOOD AV,EB,Weekday,Local,20,5,9,73
BX36,47392,102394,29,WHITE PLAINS RD/WESTCHESTER AV,EB,Weekday,Local,20,30,16,87
BX36,8205,102395,30,WHITE PLAINS RD/GLEASON AV,EB,Weekday,Local,20,5,9,85
BX36,8204,102396,31,WHITE PLAINS RD/WATSON AV,EB,Weekday,Local,20,3,4,83
BX36,47419,103701,32,WHITE PLAINS RD/BRUCKNER BL,EB,Weekday,Local,20,2,10,74
BX36,8202,103653,33,WHITE PLAINS RD/STORY AV,EB,Weekday,Local,20,3,19,59
BX36,43843,103355,34,LAFAYETTE AV/WHITE PLAINS RD,EB,Weekday,Local,20,1,22,36
BX36,11102,102401,35,SEWARD AV/PUGSLEY AV,EB,Weekday,Local,20,0,17,20
BX36,11103,102978,36,OLMSTEAD AV/SEWARD AV,EB,Weekday,Local,20,0,19,0
BX36,21245,403667,1,W 178 ST/FT WASHINGTON AV,EB,Weekday,Local,21,44,0,44
BX36,21049,403783,2,WADSWORTH AV/W 181 ST,EB,Weekday,Local,21,26,1,67
BX36,43551,403656,3,W 181 ST/ST NICHOLAS AV,EB,Weekday,Local,21,37,2,103
BX36,43552,403658,4,W 181 ST/AMSTERDAM AV,EB,Weekday,Local,21,27,5,128
BX36,43514,100148,5,UNIVERSITY AV/N OF WASHINGTON BDG,EB,Weekday,Local,21,7,8,131
BX36,21148,100149,6,UNIVERSITY AV/W 174 ST,EB,Weekday,Local,21,6,8,130
BX36,21149,100151,7,UNIVERSITY AV/W 176 ST,EB,Weekday,Local,21,5,10,126
BX36,43515,100152,8,UNIVERSITY AV/W TREMONT AV,EB,Weekday,Local,21,10,18,118
BX36,48661,102357,9,W TREMONT AV/W 177 ST,EB,Weekday,Local,21,8,9,118
BX36,21817,102358,10,W TREMONT AV/DAVIDSON AV,EB,Weekday,Local,21,5,11,118
BX36,48662,102359,11,E TREMONT AV/JEROME AV,EB,Weekday,Local,21,20,11,128
BX36,48663,102361,12,E TREMONT AV/GRAND CONCOURSE,EB,Weekday,Local,21,25,18,137
BX36,21820,102363,13,E TREMONT AV/ANTHONY AV,EB,Weekday,Local,21,8,15,129
BX36,44215,102492,15,E TREMONT AV/3 AV,EB,Weekday,Local,21,6,13,121
BX36,43654,102493,16,E TREMONT AV/ARTHUR AV,EB,Weekday,Local,21,4,12,113
BX36,43721,102494,17,E TREMONT AV/CROTONA AV,EB,Weekday,Local,21,3,8,108
BX36,43656,102495,18,E TREMONT AV/PROSPECT AV,EB,Weekday,Local,21,4,12,100
BX36,43658,102498,20,E TREMONT AV/VYSE AV,EB,Weekday,Local,21,2,11,82
BX36,43659,102499,21,E TREMONT AV/BOSTON RD,EB,Weekday,Local,21,2,12,71
BX36,44218,102566,23,E TREMONT AV/MORRIS PK AV,EB,Weekday,Local,21,2,4,76
BX36,43663,102568,24,E TREMONT AV/COMMONWEALTH AV,EB,Weekday,Local,21,2,7,74
BX36,43665,104104,25,E TREMONT AV/THIERIOT AV,EB,Weekday,Local,21,1,5,70
BX36,8237,103310,26,WHITE PLAINS RD/E TREMONT AV,EB,Weekday,Local,21,3,8,68
BX36,8238,103311,27,WHITE PLAINS RD/ARCHER ST,EB,Weekday,Local,21,9,6,71
BX36,47421,103903,28,WHITE PLAINS RD/WOOD AV,EB,Weekday,Local,21,9,6,75
BX36,47392,102394,29,WHITE PLAINS RD/WESTCHESTER AV,EB,Weekday,Local,21,33,15,91
BX36,8205,102395,30,WHITE PLAINS RD/GLEASON AV,EB,Weekday,Local,21,5,6,90
BX36,8204,102396,31,WHITE PLAINS RD/WATSON AV,EB,Weekday,Local,21,1,6,87
BX36,47419,103701,32,WHITE PLAINS RD/BRUCKNER BL,EB,Weekday,Local,21,1,12,76
BX36,8202,103653,33,WHITE PLAINS RD/STORY AV,EB,Weekday,Local,21,2,20,58
BX36,43843,103355,34,LAFAYETTE AV/WHITE PLAINS RD,EB,Weekday,Local,21,0,24,35
BX36,11102,102401,35,SEWARD AV/PUGSLEY AV,EB,Weekday,Local,21,1,13,23
BX36,11103,102978,36,OLMSTEAD AV/SEWARD AV,EB,Weekday,Local,21,0,24,0
BX36,21245,403667,1,W 178 ST/FT WASHINGTON AV,EB,Weekday,Local,22,21,0,21
BX36,21049,403783,2,WADSWORTH AV/W 181 ST,EB,Weekday,Local,22,13,0,36
BX36,43551,403656,3,W 181 ST/ST NICHOLAS AV,EB,Weekday,Local,22,32,1,67
BX36,43552,403658,4,W 181 ST/AMSTERDAM AV,EB,Weekday,Local,22,19,3,84
BX36,43514,100148,5,UNIVERSITY AV/N OF WASHINGTON BDG,EB,Weekday,Local,22,4,8,82
BX36,21148,100149,6,UNIVERSITY AV/W 174 ST,EB,Weekday,Local,22,3,6,78
BX36,21149,100151,7,UNIVERSITY AV/W 176 ST,EB,Weekday,Local,22,2,8,73
BX36,43515,100152,8,UNIVERSITY AV/W TREMONT AV,EB,Weekday,Local,22,7,12,69
BX36,48661,102357,9,W TREMONT AV/W 177 ST,EB,Weekday,Local,22,5,4,71
BX36,21817,102358,10,W TREMONT AV/DAVIDSON AV,EB,Weekday,Local,22,3,7,67
BX36,48662,102359,11,E TREMONT AV/JEROME AV,EB,Weekday,Local,22,14,7,74
BX36,48663,102361,12,E TREMONT AV/GRAND CONCOURSE,EB,Weekday,Local,22,18,9,86
BX36,21820,102363,13,E TREMONT AV/ANTHONY AV,EB,Weekday,Local,22,7,7,87
BX36,44215,102492,15,E TREMONT AV/3 AV,EB,Weekday,Local,22,5,8,87
BX36,43654,102493,16,E TREMONT AV/ARTHUR AV,EB,Weekday,Local,22,4,6,86
BX36,43721,102494,17,E TREMONT AV/CROTONA AV,EB,Weekday,Local,22,4,8,82
BX36,43656,102495,18,E TREMONT AV/PROSPECT AV,EB,Weekday,Local,22,3,9,77
BX36,43658,102498,20,E TREMONT AV/VYSE AV,EB,Weekday,Local,22,1,7,68
BX36,43659,102499,21,E TREMONT AV/BOSTON RD,EB,Weekday,Local,22,3,14,58
BX36,44218,102566,23,E TREMONT AV/MORRIS PK AV,EB,Weekday,Local,22,2,4,55
BX36,43663,102568,24,E TREMONT AV/COMMONWEALTH AV,EB,Weekday,Local,22,2,5,52
BX36,43665,104104,25,E TREMONT AV/THIERIOT AV,EB,Weekday,Local,22,0,4,49
BX36,8237,103310,26,WHITE PLAINS RD/E TREMONT AV,EB,Weekday,Local,22,0,6,44
BX36,8238,103311,27,WHITE PLAINS RD/ARCHER ST,EB,Weekday,Local,22,7,3,48
BX36,47421,103903,28,WHITE PLAINS RD/WOOD AV,EB,Weekday,Local,22,5,3,51
BX36,47392,102394,29,WHITE PLAINS RD/WESTCHESTER AV,EB,Weekday,Local,22,21,8,64
BX36,8205,102395,30,WHITE PLAINS RD/GLEASON AV,EB,Weekday,Local,22,4,5,63
BX36,8204,102396,31,WHITE PLAINS RD/WATSON AV,EB,Weekday,Local,22,0,3,60
BX36,47419,103701,32,WHITE PLAINS RD/BRUCKNER BL,EB,Weekday,Local,22,0,12,48
BX36,8202,103653,33,WHITE PLAINS RD/STORY AV,EB,Weekday,Local,22,1,12,39
BX36,43843,103355,34,LAFAYETTE AV/WHITE PLAINS RD,EB,Weekday,Local,22,0,16,23
BX36,11102,102401,35,SEWARD AV/PUGSLEY AV,EB,Weekday,Local,22,0,8,16
BX36,11103,102978,36,OLMSTEAD AV/SEWARD AV,EB,Weekday,Local,22,0,17,0
BX36,21245,403667,1,W 178 ST/FT WASHINGTON AV,EB,Weekday,Local,23,26,0,26
BX36,21049,403783,2,WADSWORTH AV/W 181 ST,EB,Weekday,Local,23,15,3,39
BX36,43551,403656,3,W 181 ST/ST NICHOLAS AV,EB,Weekday,Local,23,27,1,67
BX36,43552,403658,4,W 181 ST/AMSTERDAM AV,EB,Weekday,Local,23,12,5,75
BX36,43514,100148,5,UNIVERSITY AV/N OF WASHINGTON BDG,EB,Weekday,Local,23,1,9,70
BX36,21148,100149,6,UNIVERSITY AV/W 174 ST,EB,Weekday,Local,23,1,6,66
BX36,21149,100151,7,UNIVERSITY AV/W 176 ST,EB,Weekday,Local,23,1,5,64
BX36,43515,100152,8,UNIVERSITY AV/W TREMONT AV,EB,Weekday,Local,23,3,9,58
BX36,48661,102357,9,W TREMONT AV/W 177 ST,EB,Weekday,Local,23,2,6,56
BX36,21817,102358,10,W TREMONT AV/DAVIDSON AV,EB,Weekday,Local,23,2,8,50
BX36,48662,102359,11,E TREMONT AV/JEROME AV,EB,Weekday,Local,23,8,7,45
BX36,48663,102361,12,E TREMONT AV/GRAND CONCOURSE,EB,Weekday,Local,23,13,7,53
BX36,21820,102363,13,E TREMONT AV/ANTHONY AV,EB,Weekday,Local,23,4,6,57
BX36,44215,102492,15,E TREMONT AV/3 AV,EB,Weekday,Local,23,3,7,55
BX36,43654,102493,16,E TREMONT AV/ARTHUR AV,EB,Weekday,Local,23,1,8,52
BX36,43721,102494,17,E TREMONT AV/CROTONA AV,EB,Weekday,Local,23,1,3,51
BX36,43656,102495,18,E TREMONT AV/PROSPECT AV,EB,Weekday,Local,23,0,5,50
BX36,43658,102498,20,E TREMONT AV/VYSE AV,EB,Weekday,Local,23,1,6,46
BX36,43659,102499,21,E TREMONT AV/BOSTON RD,EB,Weekday,Local,23,1,7,36
BX36,44218,102566,23,E TREMONT AV/MORRIS PK AV,EB,Weekday,Local,23,1,3,35
BX36,43663,102568,24,E TREMONT AV/COMMONWEALTH AV,EB,Weekday,Local,23,1,4,36
BX36,43665,104104,25,E TREMONT AV/THIERIOT AV,EB,Weekday,Local,23,0,2,35
BX36,8237,103310,26,WHITE PLAINS RD/E TREMONT AV,EB,Weekday,Local,23,1,3,33
BX36,8238,103311,27,WHITE PLAINS RD/ARCHER ST,EB,Weekday,Local,23,6,3,39
BX36,47421,103903,28,WHITE PLAINS RD/WOOD AV,EB,Weekday,Local,23,8,4,45
BX36,47392,102394,29,WHITE PLAINS RD/WESTCHESTER AV,EB,Weekday,Local,23,17,7,57
BX36,8205,102395,30,WHITE PLAINS RD/GLEASON AV,EB,Weekday,Local,23,3,6,58
BX36,8204,102396,31,WHITE PLAINS RD/WATSON AV,EB,Weekday,Local,23,0,6,53
BX36,47419,103701,32,WHITE PLAINS RD/BRUCKNER BL,EB,Weekday,Local,23,1,5,40
BX36,8202,103653,33,WHITE PLAINS RD/STORY AV,EB,Weekday,Local,23,0,11,31
BX36,43843,103355,34,LAFAYETTE AV/WHITE PLAINS RD,EB,Weekday,Local,23,0,12,20
BX36,11102,102401,35,SEWARD AV/PUGSLEY AV,EB,Weekday,Local,23,0,7,14
BX36,11103,102978,36,OLMSTEAD AV/SEWARD AV,EB,Weekday,Local,23,0,14,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,0,1,0,1
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,0,0,0,2
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,0,0,0,2
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,0,2,0,4
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,0,1,0,6
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,0,1,0,5
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,0,1,0,6
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,0,1,1,6
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,0,5,1,9
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,0,1,0,10
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,0,0,0,10
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,0,1,0,11
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,0,0,1,11
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,0,2,0,13
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,0,3,1,14
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,0,1,1,15
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,0,1,1,20
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,0,2,2,21
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,0,2,1,21
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,0,1,1,20
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,0,2,2,20
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,0,1,3,21
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,0,2,4,18
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,0,4,3,20
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,0,0,2,18
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,0,4,3,25
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,0,0,2,24
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,0,1,5,17
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,0,0,4,14
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,0,0,5,9
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,0,1,4,6
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,0,0,6,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,1,1,0,1
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,1,0,0,1
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,1,0,0,1
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,1,3,0,4
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,1,0,0,5
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,1,0,0,5
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,1,0,0,5
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,1,0,1,5
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,1,1,1,5
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,1,0,0,6
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,1,0,0,6
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,1,0,0,6
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,1,0,0,6
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,1,1,0,7
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,1,1,1,7
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,1,0,0,7
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,1,1,1,9
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,1,0,0,9
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,1,1,1,8
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,1,0,0,8
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,1,0,1,8
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,1,0,0,9
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,1,1,2,7
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,1,2,2,7
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,1,0,1,7
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,1,1,2,5
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,1,0,0,5
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,1,0,1,4
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,1,0,1,3
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,1,0,2,2
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,1,0,1,1
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,1,0,1,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,2,1,0,1
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,2,0,0,1
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,2,0,0,2
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,2,1,0,2
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,2,0,0,3
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,2,1,0,3
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,2,0,0,3
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,2,0,0,3
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,2,1,2,2
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,2,0,0,2
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,2,0,0,3
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,2,1,0,3
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,2,0,0,3
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,2,0,0,3
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,2,0,0,3
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,2,0,0,4
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,2,0,0,5
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,2,1,0,5
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,2,0,0,4
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,2,0,0,5
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,2,0,1,4
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,2,0,0,4
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,2,1,1,3
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,2,1,1,4
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,2,0,0,4
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,2,1,0,4
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,2,0,0,4
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,2,0,0,3
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,2,0,1,2
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,2,0,1,1
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,2,0,0,1
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,2,0,1,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,3,4,0,4
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,3,1,0,5
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,3,1,0,6
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,3,5,0,11
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,3,2,0,12
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,3,1,0,12
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,3,0,0,12
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,3,0,2,10
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,3,1,5,6
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,3,0,1,4
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,3,0,0,4
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,3,1,0,5
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,3,0,0,5
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,3,0,0,5
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,3,0,0,4
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,3,1,1,5
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,3,1,0,6
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,3,2,0,9
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,3,3,0,11
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,3,1,0,13
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,3,1,0,13
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,3,1,2,13
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,3,1,5,10
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,3,3,4,8
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,3,1,1,8
BX36,43537,100195,29,UNIVERSITY AV/W TREMONT AV,WB,Weekday,Local,3,3,0,11
BX36,59050,104326,30,UNIVERSITY AV/W 176 ST,WB,Weekday,Local,3,0,0,11
BX36,43541,100199,32,UNIVERSITY AV/WASHINGTON BRIDGE,WB,Weekday,Local,3,2,0,14
BX36,10921,403652,33,W 181 ST/AMSTERDAM AV,WB,Weekday,Local,3,0,4,10
BX36,43550,403653,34,W 181 ST/ST NICHOLAS AV,WB,Weekday,Local,3,0,4,5
BX36,48143,404324,35,WADSWORTH AV/W 181 ST,WB,Weekday,Local,3,0,3,2
BX36,21262,403670,36,W 179 ST/BROADWAY,WB,Weekday,Local,3,0,2,0
BX36,11105,102411,1,RANDALL AV/OLMSTEAD AV,WB,Weekday,Local,4,20,0,20
BX36,11107,102413,2,PUGSLEY AV/SEWARD AV,WB,Weekday,Local,4,8,0,26
BX36,43852,104058,3,LAFAYETTE AV/PUGSLEY AV,WB,Weekday,Local,4,5,0,30
BX36,8201,102985,4,WHITE PLAINS RD/LAFAYETTE AV,WB,Weekday,Local,4,27,0,56
BX36,47393,102416,5,WHITE PLAINS RD/STORY AV,WB,Weekday,Local,4,4,1,56
BX36,47394,102417,6,WHITE PLAINS RD/BRUCKNER BL,WB,Weekday,Local,4,4,0,57
BX36,47395,102418,7,WHITE PLAINS RD/WATSON AV,WB,Weekday,Local,4,1,2,55
BX36,47396,102419,8,WHITE PLAINS RD/GLEASON AV,WB,Weekday,Local,4,1,11,44
BX36,47404,103321,9,WHITE PLAINS RD/WESTCHESTER AV,WB,Weekday,Local,4,4,14,33
BX36,8207,103322,10,WHITE PLAINS RD/WOOD AV,WB,Weekday,Local,4,0,12,21
BX36,47420,103902,11,WHITE PLAINS RD/ARCHER ST,WB,Weekday,Local,4,1,0,21
BX36,8208,103323,12,WHITE PLAINS RD/GUERLAIN ST,WB,Weekday,Local,4,3,0,23
BX36,43714,103285,13,E TREMONT AV/LELAND AV,WB,Weekday,Local,4,0,0,23
BX36,43715,103731,14,E TREMONT AV/ST LAWRENCE AV,WB,Weekday,Local,4,2,0,23
BX36,15788,101448,15,E TREMONT AV/MORRIS PK AV,WB,Weekday,Local,4,0,1,21
BX36,43717,104117,16,E TREMONT AV/DEVOE AV,WB,Weekday,Local,4,2,3,18
BX36,43718,102529,18,E TREMONT AV/BRYANT AV,WB,Weekday,Local,4,4,2,17
BX36,21268,102532,20,E TREMONT AV/PROSPECT AV,WB,Weekday,Local,4,3,0,19
BX36,22027,102533,21,E TREMONT AV/CROTONA AV,WB,Weekday,Local,4,7,0,26
BX36,44216,102534,22,E TREMONT AV/ARTHUR AV,WB,Weekday,Local,4,4,0,29
BX36,44232,103446,23,E TREMONT AV/3 AV,WB,Weekday,Local,4,3,1,31
BX36,48688,102446,25,E TREMONT AV/ANTHONY AV,WB,Weekday,Local,4,5,6,30
BX36,48689,102447,26,E TREMONT AV/GRAND CONCOURSE E,WB,Weekday,Local,4,5,10,24
BX36,48692,102450,27,W TREMONT AV/DAVIDSON AV,WB,Weekday,Local,4,5,8,20
BX36,48693,102451,28,W TREMONT AV/W 177 ST,WB,Weekday,Local,4,1,1,20
